local_authority,councillor,year,period,category,value,unit,source_url
South Dublin,Carly Bailey,2023,2023-Q1,local_representation_allowance,1194.41,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/dce9969226154346bc566d4bd6b80133/csv?layers=0
South Dublin,Carly Bailey,2023,2023-Q1,meetings_attended,7.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/dce9969226154346bc566d4bd6b80133/csv?layers=0
South Dublin,Carly Bailey,2023,2023-Q1,meetings_to_attend,8.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/dce9969226154346bc566d4bd6b80133/csv?layers=0
South Dublin,Carly Bailey,2023,2023-Q1,representational_payment,7742.1,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/dce9969226154346bc566d4bd6b80133/csv?layers=0
South Dublin,Carly Bailey,2023,2023-Q1,total_payment,10058.75,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/dce9969226154346bc566d4bd6b80133/csv?layers=0
South Dublin,Caroline Brady,2024,2024-Q4,attendance_allowance,1195.56,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/cf029a0ace614f5195b664ebec6a2be0/csv?layers=0
South Dublin,Caroline Brady,2024,2024-Q4,local_representation_allowance,0.0,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/cf029a0ace614f5195b664ebec6a2be0/csv?layers=0
South Dublin,Caroline Brady,2024,2024-Q4,meetings_attended,8.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/cf029a0ace614f5195b664ebec6a2be0/csv?layers=0
South Dublin,Caroline Brady,2024,2024-Q4,meetings_to_attend,9.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/cf029a0ace614f5195b664ebec6a2be0/csv?layers=0
South Dublin,Caroline Brady,2024,2024-Q4,representational_payment,7658.64,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/cf029a0ace614f5195b664ebec6a2be0/csv?layers=0
South Dublin,Caroline Brady,2024,2024-Q4,total_payment,8854.2,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/cf029a0ace614f5195b664ebec6a2be0/csv?layers=0
South Dublin,Caroline Brady,2025,2025-Q1,attendance_allowance,1231.56,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/8387a84e5fe443d6aa02e3e8922da94c/csv?layers=0
South Dublin,Caroline Brady,2025,2025-Q1,local_representation_allowance,1542.84,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/8387a84e5fe443d6aa02e3e8922da94c/csv?layers=0
South Dublin,Caroline Brady,2025,2025-Q1,meetings_attended,8.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/8387a84e5fe443d6aa02e3e8922da94c/csv?layers=0
South Dublin,Caroline Brady,2025,2025-Q1,meetings_to_attend,8.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/8387a84e5fe443d6aa02e3e8922da94c/csv?layers=0
South Dublin,Caroline Brady,2025,2025-Q1,representational_payment,7488.61,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/8387a84e5fe443d6aa02e3e8922da94c/csv?layers=0
South Dublin,Caroline Brady,2025,2025-Q1,total_payment,10263.01,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/8387a84e5fe443d6aa02e3e8922da94c/csv?layers=0
South Dublin,Caroline Brady,2025,2025-Q2,attendance_allowance,1251.42,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/ae7ea13ede1e4f0383dbc53c55e3c6c4/csv?layers=0
South Dublin,Caroline Brady,2025,2025-Q2,local_representation_allowance,0.0,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/ae7ea13ede1e4f0383dbc53c55e3c6c4/csv?layers=0
South Dublin,Caroline Brady,2025,2025-Q2,meetings_attended,9.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/ae7ea13ede1e4f0383dbc53c55e3c6c4/csv?layers=0
South Dublin,Caroline Brady,2025,2025-Q2,meetings_to_attend,9.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/ae7ea13ede1e4f0383dbc53c55e3c6c4/csv?layers=0
South Dublin,Caroline Brady,2025,2025-Q2,representational_payment,7734.69,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/ae7ea13ede1e4f0383dbc53c55e3c6c4/csv?layers=0
South Dublin,Caroline Brady,2025,2025-Q2,total_payment,8986.11,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/ae7ea13ede1e4f0383dbc53c55e3c6c4/csv?layers=0
South Dublin,Cathal King,2022,2022-Q3,attendance_allowance,912.58,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/87d237a8f5a342f4a4754ded8a9add93/csv?layers=0
South Dublin,Cathal King,2022,2022-Q3,local_representation_allowance,635.01,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/87d237a8f5a342f4a4754ded8a9add93/csv?layers=0
South Dublin,Cathal King,2022,2022-Q3,meetings_attended,3.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/87d237a8f5a342f4a4754ded8a9add93/csv?layers=0
South Dublin,Cathal King,2022,2022-Q3,meetings_to_attend,6.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/87d237a8f5a342f4a4754ded8a9add93/csv?layers=0
South Dublin,Cathal King,2022,2022-Q3,representational_payment,6682.37,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/87d237a8f5a342f4a4754ded8a9add93/csv?layers=0
South Dublin,Cathal King,2022,2022-Q3,spc_chair_allowance,1609.86,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/87d237a8f5a342f4a4754ded8a9add93/csv?layers=0
South Dublin,Cathal King,2022,2022-Q3,total_payment,9839.81,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/87d237a8f5a342f4a4754ded8a9add93/csv?layers=0
South Dublin,Cathal King,2023,2023-Q1,attendance_allowance,1291.12,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/dce9969226154346bc566d4bd6b80133/csv?layers=0
South Dublin,Cathal King,2023,2023-Q1,local_representation_allowance,655.17,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/dce9969226154346bc566d4bd6b80133/csv?layers=0
South Dublin,Cathal King,2023,2023-Q1,meetings_attended,6.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/dce9969226154346bc566d4bd6b80133/csv?layers=0
South Dublin,Cathal King,2023,2023-Q1,meetings_to_attend,8.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/dce9969226154346bc566d4bd6b80133/csv?layers=0
South Dublin,Cathal King,2023,2023-Q1,representational_payment,7742.1,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/dce9969226154346bc566d4bd6b80133/csv?layers=0
South Dublin,Cathal King,2023,2023-Q1,spc_chair_allowance,1494.87,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/dce9969226154346bc566d4bd6b80133/csv?layers=0
South Dublin,Cathal King,2023,2023-Q1,total_payment,11183.26,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/dce9969226154346bc566d4bd6b80133/csv?layers=0
South Dublin,Cathal King,2024,2024-Q1,attendance_allowance,1414.03,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/ef5197666e1741f79dd5ce82586fa256/csv?layers=0
South Dublin,Cathal King,2024,2024-Q1,local_representation_allowance,418.67,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/ef5197666e1741f79dd5ce82586fa256/csv?layers=0
South Dublin,Cathal King,2024,2024-Q1,meetings_attended,10.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/ef5197666e1741f79dd5ce82586fa256/csv?layers=0
South Dublin,Cathal King,2024,2024-Q1,meetings_to_attend,10.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/ef5197666e1741f79dd5ce82586fa256/csv?layers=0
South Dublin,Cathal King,2024,2024-Q1,representational_payment,7156.44,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/ef5197666e1741f79dd5ce82586fa256/csv?layers=0
South Dublin,Cathal King,2024,2024-Q1,spc_chair_allowance,1264.89,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/ef5197666e1741f79dd5ce82586fa256/csv?layers=0
South Dublin,Cathal King,2024,2024-Q1,total_payment,10254.02,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/ef5197666e1741f79dd5ce82586fa256/csv?layers=0
South Dublin,Cathal King,2024,2024-Q2,attendance_allowance,797.04,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/b7a3fcc8818a43e5978c8cfdd43375eb/csv?layers=0
South Dublin,Cathal King,2024,2024-Q2,local_representation_allowance,615.19,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/b7a3fcc8818a43e5978c8cfdd43375eb/csv?layers=0
South Dublin,Cathal King,2024,2024-Q2,meetings_attended,1.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/b7a3fcc8818a43e5978c8cfdd43375eb/csv?layers=0
South Dublin,Cathal King,2024,2024-Q2,meetings_to_attend,3.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/b7a3fcc8818a43e5978c8cfdd43375eb/csv?layers=0
South Dublin,Cathal King,2024,2024-Q2,representational_payment,6469.49,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/b7a3fcc8818a43e5978c8cfdd43375eb/csv?layers=0
South Dublin,Cathal King,2024,2024-Q2,spc_chair_allowance,1264.89,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/b7a3fcc8818a43e5978c8cfdd43375eb/csv?layers=0
South Dublin,Cathal King,2024,2024-Q2,total_payment,9146.61,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/b7a3fcc8818a43e5978c8cfdd43375eb/csv?layers=0
South Dublin,Charlie O'Connor,2022,2022-Q3,attendance_allowance,1094.02,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/87d237a8f5a342f4a4754ded8a9add93/csv?layers=0
South Dublin,Charlie O'Connor,2022,2022-Q3,local_representation_allowance,500.0,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/87d237a8f5a342f4a4754ded8a9add93/csv?layers=0
South Dublin,Charlie O'Connor,2022,2022-Q3,meetings_attended,6.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/87d237a8f5a342f4a4754ded8a9add93/csv?layers=0
South Dublin,Charlie O'Connor,2022,2022-Q3,meetings_to_attend,6.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/87d237a8f5a342f4a4754ded8a9add93/csv?layers=0
South Dublin,Charlie O'Connor,2022,2022-Q3,representational_payment,6682.37,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/87d237a8f5a342f4a4754ded8a9add93/csv?layers=0
South Dublin,Charlie O'Connor,2022,2022-Q3,total_payment,8276.37,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/87d237a8f5a342f4a4754ded8a9add93/csv?layers=0
South Dublin,Charlie O'Connor,2023,2023-Q1,attendance_allowance,1122.24,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/dce9969226154346bc566d4bd6b80133/csv?layers=0
South Dublin,Charlie O'Connor,2023,2023-Q1,local_representation_allowance,1841.92,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/dce9969226154346bc566d4bd6b80133/csv?layers=0
South Dublin,Charlie O'Connor,2023,2023-Q1,meetings_attended,8.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/dce9969226154346bc566d4bd6b80133/csv?layers=0
South Dublin,Charlie O'Connor,2023,2023-Q1,meetings_to_attend,8.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/dce9969226154346bc566d4bd6b80133/csv?layers=0
South Dublin,Charlie O'Connor,2023,2023-Q1,representational_payment,7742.1,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/dce9969226154346bc566d4bd6b80133/csv?layers=0
South Dublin,Charlie O'Connor,2023,2023-Q1,spc_chair_allowance,804.93,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/dce9969226154346bc566d4bd6b80133/csv?layers=0
South Dublin,Charlie O'Connor,2023,2023-Q1,total_payment,11511.19,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/dce9969226154346bc566d4bd6b80133/csv?layers=0
South Dublin,Charlie O'Connor,2024,2024-Q1,attendance_allowance,1195.56,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/ef5197666e1741f79dd5ce82586fa256/csv?layers=0
South Dublin,Charlie O'Connor,2024,2024-Q1,local_representation_allowance,3382.5,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/ef5197666e1741f79dd5ce82586fa256/csv?layers=0
South Dublin,Charlie O'Connor,2024,2024-Q1,meetings_attended,10.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/ef5197666e1741f79dd5ce82586fa256/csv?layers=0
South Dublin,Charlie O'Connor,2024,2024-Q1,meetings_to_attend,10.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/ef5197666e1741f79dd5ce82586fa256/csv?layers=0
South Dublin,Charlie O'Connor,2024,2024-Q1,representational_payment,7156.44,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/ef5197666e1741f79dd5ce82586fa256/csv?layers=0
South Dublin,Charlie O'Connor,2024,2024-Q1,spc_chair_allowance,1264.89,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/ef5197666e1741f79dd5ce82586fa256/csv?layers=0
South Dublin,Charlie O'Connor,2024,2024-Q1,total_payment,12999.38,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/ef5197666e1741f79dd5ce82586fa256/csv?layers=0
South Dublin,Charlie O'Connor,2024,2024-Q2,attendance_allowance,797.04,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/b7a3fcc8818a43e5978c8cfdd43375eb/csv?layers=0
South Dublin,Charlie O'Connor,2024,2024-Q2,local_representation_allowance,1444.79,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/b7a3fcc8818a43e5978c8cfdd43375eb/csv?layers=0
South Dublin,Charlie O'Connor,2024,2024-Q2,meetings_attended,3.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/b7a3fcc8818a43e5978c8cfdd43375eb/csv?layers=0
South Dublin,Charlie O'Connor,2024,2024-Q2,meetings_to_attend,3.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/b7a3fcc8818a43e5978c8cfdd43375eb/csv?layers=0
South Dublin,Charlie O'Connor,2024,2024-Q2,representational_payment,6469.49,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/b7a3fcc8818a43e5978c8cfdd43375eb/csv?layers=0
South Dublin,Charlie O'Connor,2024,2024-Q2,spc_chair_allowance,1264.89,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/b7a3fcc8818a43e5978c8cfdd43375eb/csv?layers=0
South Dublin,Charlie O'Connor,2024,2024-Q2,total_payment,9976.21,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/b7a3fcc8818a43e5978c8cfdd43375eb/csv?layers=0
South Dublin,Ciarán Ahearn (Elected to Dáil Éireann effective 30 November 2024),2024,2024-Q4,attendance_allowance,696.68,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/cf029a0ace614f5195b664ebec6a2be0/csv?layers=0
South Dublin,Ciarán Ahearn (Elected to Dáil Éireann effective 30 November 2024),2024,2024-Q4,local_representation_allowance,0.0,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/cf029a0ace614f5195b664ebec6a2be0/csv?layers=0
South Dublin,Ciarán Ahearn (Elected to Dáil Éireann effective 30 November 2024),2024,2024-Q4,meetings_attended,5.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/cf029a0ace614f5195b664ebec6a2be0/csv?layers=0
South Dublin,Ciarán Ahearn (Elected to Dáil Éireann effective 30 November 2024),2024,2024-Q4,meetings_to_attend,7.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/cf029a0ace614f5195b664ebec6a2be0/csv?layers=0
South Dublin,Ciarán Ahearn (Elected to Dáil Éireann effective 30 November 2024),2024,2024-Q4,representational_payment,5685.96,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/cf029a0ace614f5195b664ebec6a2be0/csv?layers=0
South Dublin,Ciarán Ahearn (Elected to Dáil Éireann effective 30 November 2024),2024,2024-Q4,total_payment,6382.64,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/cf029a0ace614f5195b664ebec6a2be0/csv?layers=0
South Dublin,Darragh Adelaide,2024,2024-Q4,attendance_allowance,1195.56,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/cf029a0ace614f5195b664ebec6a2be0/csv?layers=0
South Dublin,Darragh Adelaide,2024,2024-Q4,local_representation_allowance,1067.61,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/cf029a0ace614f5195b664ebec6a2be0/csv?layers=0
South Dublin,Darragh Adelaide,2024,2024-Q4,meetings_attended,8.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/cf029a0ace614f5195b664ebec6a2be0/csv?layers=0
South Dublin,Darragh Adelaide,2024,2024-Q4,meetings_to_attend,9.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/cf029a0ace614f5195b664ebec6a2be0/csv?layers=0
South Dublin,Darragh Adelaide,2024,2024-Q4,representational_payment,7658.64,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/cf029a0ace614f5195b664ebec6a2be0/csv?layers=0
South Dublin,Darragh Adelaide,2024,2024-Q4,total_payment,8854.2,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/cf029a0ace614f5195b664ebec6a2be0/csv?layers=0
South Dublin,Darragh Adelaide,2025,2025-Q1,attendance_allowance,1231.56,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/8387a84e5fe443d6aa02e3e8922da94c/csv?layers=0
South Dublin,Darragh Adelaide,2025,2025-Q1,local_representation_allowance,960.0,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/8387a84e5fe443d6aa02e3e8922da94c/csv?layers=0
South Dublin,Darragh Adelaide,2025,2025-Q1,meetings_attended,8.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/8387a84e5fe443d6aa02e3e8922da94c/csv?layers=0
South Dublin,Darragh Adelaide,2025,2025-Q1,meetings_to_attend,8.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/8387a84e5fe443d6aa02e3e8922da94c/csv?layers=0
South Dublin,Darragh Adelaide,2025,2025-Q1,representational_payment,7488.61,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/8387a84e5fe443d6aa02e3e8922da94c/csv?layers=0
South Dublin,Darragh Adelaide,2025,2025-Q1,total_payment,9680.17,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/8387a84e5fe443d6aa02e3e8922da94c/csv?layers=0
South Dublin,Darragh Adelaide,2025,2025-Q2,attendance_allowance,1251.42,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/ae7ea13ede1e4f0383dbc53c55e3c6c4/csv?layers=0
South Dublin,Darragh Adelaide,2025,2025-Q2,local_representation_allowance,248.47,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/ae7ea13ede1e4f0383dbc53c55e3c6c4/csv?layers=0
South Dublin,Darragh Adelaide,2025,2025-Q2,meetings_attended,7.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/ae7ea13ede1e4f0383dbc53c55e3c6c4/csv?layers=0
South Dublin,Darragh Adelaide,2025,2025-Q2,meetings_to_attend,9.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/ae7ea13ede1e4f0383dbc53c55e3c6c4/csv?layers=0
South Dublin,Darragh Adelaide,2025,2025-Q2,representational_payment,7734.69,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/ae7ea13ede1e4f0383dbc53c55e3c6c4/csv?layers=0
South Dublin,Darragh Adelaide,2025,2025-Q2,total_payment,9234.58,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/ae7ea13ede1e4f0383dbc53c55e3c6c4/csv?layers=0
South Dublin,David McManus,2022,2022-Q3,attendance_allowance,1094.02,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/87d237a8f5a342f4a4754ded8a9add93/csv?layers=0
South Dublin,David McManus,2022,2022-Q3,local_representation_allowance,585.0,EUR,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/87d237a8f5a342f4a4754ded8a9add93/csv?layers=0
South Dublin,David McManus,2022,2022-Q3,meetings_attended,5.0,meetings,https://data-sdublincoco.opendata.arcgis.com/api/download/v1/items/87d237a8f5a342f4a4754ded8a9add93/csv?layers=0
