local_authority,member,meeting_date,motion,vote,source_status,join_status
Cork City,Fiona Kerins,09/06/2025,a vote was called for on the approval of the report of the Director of Services where there appeared as follows:-,for,text,resolved
Cork City,Paudie Dineen,09/06/2025,a vote was called for on the approval of the report of the Director of Services where there appeared as follows:-,for,text,resolved
Cork City,Fergal Dennehy,09/06/2025,a vote was called for on the approval of the report of the Director of Services where there appeared as follows:-,for,text,resolved
Cork City,Colm Kelleher,09/06/2025,a vote was called for on the approval of the report of the Director of Services where there appeared as follows:-,for,text,resolved
Cork City,Joe Lynch,09/06/2025,a vote was called for on the approval of the report of the Director of Services where there appeared as follows:-,for,text,resolved
Cork City,Albert Deasy,09/06/2025,a vote was called for on the approval of the report of the Director of Services where there appeared as follows:-,for,text,resolved
Cork City,G. O’Brien,09/06/2025,a vote was called for on the approval of the report of the Director of Services where there appeared as follows:-,for,text,printed_form
Cork City,John Maher,09/06/2025,a vote was called for on the approval of the report of the Director of Services where there appeared as follows:-,against,text,resolved
Cork City,Ted Tynan,09/06/2025,a vote was called for on the approval of the report of the Director of Services where there appeared as follows:-,against,text,resolved
Cork City,O. Moran,09/06/2025,a vote was called for on the approval of the report of the Director of Services where there appeared as follows:-,against,text,printed_form
Cork City,Brian McCarthy,09/06/2025,a vote was called for on the approval of the report of the Director of Services where there appeared as follows:-,against,text,resolved
Cork City,H. Kamegni,09/06/2025,a vote was called for on the approval of the report of the Director of Services where there appeared as follows:-,against,text,printed_form
Cork City,Peter Horgan,09/06/2025,a vote was called for on the approval of the report of the Director of Services where there appeared as follows:-,against,text,resolved
Cork City,N. O’Connor,09/06/2025,a vote was called for on the approval of the report of the Director of Services where there appeared as follows:-,against,text,printed_form
Cork City,C. O’Connor,09/06/2025,a vote was called for on the approval of the report of the Director of Services where there appeared as follows:-,against,text,printed_form
Cork City,D. Boyle,09/06/2025,a vote was called for on the approval of the report of the Director of Services where there appeared as follows:-,abstain,text,printed_form
Cork City,John Maher,09/06/2025,a vote was called for on the approval of the motion where there appeared as follows:-,for,text,resolved
Cork City,Margaret McDonnell,09/06/2025,a vote was called for on the approval of the motion where there appeared as follows:-,for,text,resolved
Cork City,Ted Tynan,09/06/2025,a vote was called for on the approval of the motion where there appeared as follows:-,for,text,resolved
Cork City,O. Moran,09/06/2025,a vote was called for on the approval of the motion where there appeared as follows:-,for,text,printed_form
Cork City,Tony Fitzgerald,09/06/2025,a vote was called for on the approval of the motion where there appeared as follows:-,for,text,resolved
Cork City,Damian Boylan,09/06/2025,a vote was called for on the approval of the motion where there appeared as follows:-,for,text,resolved
Cork City,Michelle Gould,09/06/2025,a vote was called for on the approval of the motion where there appeared as follows:-,for,text,resolved
Cork City,Kenneth Collins,09/06/2025,a vote was called for on the approval of the motion where there appeared as follows:-,for,text,resolved
Cork City,Brian McCarthy,09/06/2025,a vote was called for on the approval of the motion where there appeared as follows:-,for,text,resolved
Cork City,H. Kamegni,09/06/2025,a vote was called for on the approval of the motion where there appeared as follows:-,for,text,printed_form
Cork City,Peter Horgan,09/06/2025,a vote was called for on the approval of the motion where there appeared as follows:-,for,text,resolved
Cork City,Fiona Kerins,09/06/2025,a vote was called for on the approval of the motion where there appeared as follows:-,for,text,resolved
Cork City,D. Boyle,09/06/2025,a vote was called for on the approval of the motion where there appeared as follows:-,for,text,printed_form
Cork City,N. O’Connor,09/06/2025,a vote was called for on the approval of the motion where there appeared as follows:-,for,text,printed_form
Cork City,Fergal Dennehy,09/06/2025,a vote was called for on the approval of the motion where there appeared as follows:-,for,text,resolved
Cork City,Colm Kelleher,09/06/2025,a vote was called for on the approval of the motion where there appeared as follows:-,for,text,resolved
Cork City,Joe Lynch,09/06/2025,a vote was called for on the approval of the motion where there appeared as follows:-,for,text,resolved
Cork City,G. O’Brien,09/06/2025,a vote was called for on the approval of the motion where there appeared as follows:-,for,text,printed_form
Cork City,C. O’Connor,09/06/2025,a vote was called for on the approval of the motion where there appeared as follows:-,for,text,printed_form
Cork City,Seán Martin,09/06/2025,a vote was called for on the approval of the motion where there appeared as follows:-,against,text,resolved
Cork City,Albert Deasy,09/06/2025,a vote was called for on the approval of the motion where there appeared as follows:-,against,text,resolved
Cork City,Joe Kavanagh,09/06/2025,a vote was called for on the approval of the motion where there appeared as follows:-,abstain,text,resolved
Cork City,Des Cahill,09/06/2025,a vote was called for on the approval of the motion where there appeared as follows:-,abstain,text,resolved
Cork City,John Maher,09/06/2025,"‘That Cork City Council recognises the impacts of the housing and homelessness emergency on workers, families and communities in Cork and endorses the Raise the Roof rally in Cork on 21st June at 2pm gathering at the National Monument on Gr",for,text,resolved
Cork City,Ted Tynan,09/06/2025,"‘That Cork City Council recognises the impacts of the housing and homelessness emergency on workers, families and communities in Cork and endorses the Raise the Roof rally in Cork on 21st June at 2pm gathering at the National Monument on Gr",for,text,resolved
Cork City,O. Moran,09/06/2025,"‘That Cork City Council recognises the impacts of the housing and homelessness emergency on workers, families and communities in Cork and endorses the Raise the Roof rally in Cork on 21st June at 2pm gathering at the National Monument on Gr",for,text,printed_form
Cork City,Michelle Gould,09/06/2025,"‘That Cork City Council recognises the impacts of the housing and homelessness emergency on workers, families and communities in Cork and endorses the Raise the Roof rally in Cork on 21st June at 2pm gathering at the National Monument on Gr",for,text,resolved
Cork City,Kenneth Collins,09/06/2025,"‘That Cork City Council recognises the impacts of the housing and homelessness emergency on workers, families and communities in Cork and endorses the Raise the Roof rally in Cork on 21st June at 2pm gathering at the National Monument on Gr",for,text,resolved
Cork City,Brian McCarthy,09/06/2025,"‘That Cork City Council recognises the impacts of the housing and homelessness emergency on workers, families and communities in Cork and endorses the Raise the Roof rally in Cork on 21st June at 2pm gathering at the National Monument on Gr",for,text,resolved
Cork City,Peter Horgan,09/06/2025,"‘That Cork City Council recognises the impacts of the housing and homelessness emergency on workers, families and communities in Cork and endorses the Raise the Roof rally in Cork on 21st June at 2pm gathering at the National Monument on Gr",for,text,resolved
Cork City,D. Boyle,09/06/2025,"‘That Cork City Council recognises the impacts of the housing and homelessness emergency on workers, families and communities in Cork and endorses the Raise the Roof rally in Cork on 21st June at 2pm gathering at the National Monument on Gr",for,text,printed_form
